ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES
29,MISSOURI,MO,29101,Johnson,29101960700,"Census Tract 9607, Johnson County, Missouri",0.4052,0.5094,0.6117,0.3012,0.4174
29,MISSOURI,MO,29077,Greene,29077001200,"Census Tract 12, Greene County, Missouri",0.3223,0.536,0.6974,0.3249,0.4182
29,MISSOURI,MO,29001,Adair,29001951000,"Census Tract 9510, Adair County, Missouri",0.889,0,0.3321,0.678,0.4189
29,MISSOURI,MO,29157,Perry,29157470300,"Census Tract 4703, Perry County, Missouri",0.3093,0.616,0.0295,0.8019,0.4196
29,MISSOURI,MO,29189,St. Louis,29189210806,"Census Tract 2108.06, St. Louis County, Missouri",0.3576,0.6571,0.5245,0.3379,0.4203
29,MISSOURI,MO,29049,Clinton,29049960300,"Census Tract 9603, Clinton County, Missouri",0.3417,0.2875,0.5778,0.58,0.4211
29,MISSOURI,MO,29095,Jackson,29095014601,"Census Tract 146.01, Jackson County, Missouri",0.3526,0.8242,0.7774,0.1225,0.4218
29,MISSOURI,MO,29163,Pike,29163460500,"Census Tract 4605, Pike County, Missouri",0.5342,0.7378,0.1405,0.33,0.4225
29,MISSOURI,MO,29131,Miller,29131962700,"Census Tract 9627, Miller County, Missouri",0.4845,0.5519,0.1405,0.4957,0.4232
29,MISSOURI,MO,29189,St. Louis,29189220602,"Census Tract 2206.02, St. Louis County, Missouri",0.4643,0.5166,0.6866,0.1945,0.4239
29,MISSOURI,MO,29183,St. Charles,29183311001,"Census Tract 3110.01, St. Charles County, Missouri",0.2906,0.2507,0.7097,0.5742,0.4247
29,MISSOURI,MO,29219,Warren,29219820202,"Census Tract 8202.02, Warren County, Missouri",0.4831,0.255,0.2082,0.6837,0.4254
29,MISSOURI,MO,29201,Scott,29201780200,"Census Tract 7802, Scott County, Missouri",0.4348,0.6535,0.0483,0.6088,0.4261
29,MISSOURI,MO,29209,Stone,29209090500,"Census Tract 905, Stone County, Missouri",0.3699,0.4207,0.0569,0.8437,0.4268
29,MISSOURI,MO,29189,St. Louis,29189211202,"Census Tract 2112.02, St. Louis County, Missouri",0.3937,0.2291,0.7608,0.4071,0.4275
29,MISSOURI,MO,29189,St. Louis,29189219600,"Census Tract 2196, St. Louis County, Missouri",0.0973,0.3797,0.7269,0.7767,0.4283
29,MISSOURI,MO,29095,Jackson,29095012300,"Census Tract 123, Jackson County, Missouri",0.3338,0.7298,0.554,0.3206,0.429
29,MISSOURI,MO,29510,St. Louis City,29510105500,"Census Tract 1055, St. Louis city, Missouri",0.6849,0.1484,0.5548,0.2976,0.4297
29,MISSOURI,MO,29043,Christian,29043020400,"Census Tract 204, Christian County, Missouri",0.5797,0.4013,0.2781,0.3768,0.4304
29,MISSOURI,MO,29095,Jackson,29095012200,"Census Tract 122, Jackson County, Missouri",0.3612,0.7205,0.786,0.1664,0.4311
29,MISSOURI,MO,29001,Adair,29001950200,"Census Tract 9502, Adair County, Missouri",0.5393,0.5476,0.4301,0.2507,0.4319
29,MISSOURI,MO,29127,Marion,29127960600,"Census Tract 9606, Marion County, Missouri",0.4492,0.6772,0.1146,0.5173,0.4326
29,MISSOURI,MO,29077,Greene,29077004500,"Census Tract 45, Greene County, Missouri",0.4708,0.201,0.2831,0.7147,0.4333
29,MISSOURI,MO,29217,Vernon,29217950200,"Census Tract 9502, Vernon County, Missouri",0.4434,0.5569,0.3573,0.4006,0.434
29,MISSOURI,MO,29079,Grundy,29079960100,"Census Tract 9601, Grundy County, Missouri",0.4859,0.2939,0.3156,0.5627,0.4348
29,MISSOURI,MO,29027,Callaway,29027070100,"Census Tract 701, Callaway County, Missouri",0.3511,0.5202,0.5195,0.4467,0.4355
29,MISSOURI,MO,29111,Lewis,29111970300,"Census Tract 9703, Lewis County, Missouri",0.4802,0.3019,0.1311,0.7327,0.4362
29,MISSOURI,MO,29047,Clay,29047020801,"Census Tract 208.01, Clay County, Missouri",0.3165,0.2522,0.6102,0.6563,0.4369
29,MISSOURI,MO,29183,St. Charles,29183311722,"Census Tract 3117.22, St. Charles County, Missouri",0.3079,0.4431,0.5865,0.5036,0.4376
29,MISSOURI,MO,29161,Phelps,29161890700,"Census Tract 8907, Phelps County, Missouri",0.5638,0.3674,0.1189,0.5879,0.4384
29,MISSOURI,MO,29023,Butler,29023950100,"Census Tract 9501, Butler County, Missouri",0.6236,0.2586,0.1635,0.5504,0.4391
29,MISSOURI,MO,29047,Clay,29047021101,"Census Tract 211.01, Clay County, Missouri",0.6013,0.3393,0.3725,0.3545,0.4398
29,MISSOURI,MO,29189,St. Louis,29189221202,"Census Tract 2212.02, St. Louis County, Missouri",0.1132,0.4474,0.6326,0.7867,0.4405
29,MISSOURI,MO,29021,Buchanan,29021002900,"Census Tract 29, Buchanan County, Missouri",0.6114,0.5065,0.1866,0.3631,0.4412
29,MISSOURI,MO,29091,Howell,29091090500,"Census Tract 905, Howell County, Missouri",0.5314,0.6909,0.1045,0.4272,0.442
29,MISSOURI,MO,29209,Stone,29209090400,"Census Tract 904, Stone County, Missouri",0.372,0.5079,0.2341,0.6823,0.4427
29,MISSOURI,MO,29053,Cooper,29053950500,"Census Tract 9505, Cooper County, Missouri",0.5025,0.5418,0.0295,0.6369,0.4434
29,MISSOURI,MO,29077,Greene,29077002402,"Census Tract 24.02, Greene County, Missouri",0.3706,0.7875,0.1758,0.5382,0.4441
29,MISSOURI,MO,29095,Jackson,29095015100,"Census Tract 151, Jackson County, Missouri",0.4448,0.8401,0.5086,0.1859,0.4448
29,MISSOURI,MO,29123,Madison,29123960300,"Census Tract 9603, Madison County, Missouri",0.4463,0.6578,0.2565,0.4561,0.4456
29,MISSOURI,MO,29099,Jefferson,29099700206,"Census Tract 7002.06, Jefferson County, Missouri",0.5602,0.2918,0.2947,0.5137,0.4463
29,MISSOURI,MO,29211,Sullivan,29211480100,"Census Tract 4801, Sullivan County, Missouri",0.5847,0.9323,0.0432,0.2406,0.447
29,MISSOURI,MO,29099,Jefferson,29099700114,"Census Tract 7001.14, Jefferson County, Missouri",0.5732,0.2882,0.1326,0.6463,0.4477
29,MISSOURI,MO,29007,Audrain,29007950700,"Census Tract 9507, Audrain County, Missouri",0.5941,0.487,0.2442,0.3718,0.4484
29,MISSOURI,MO,29510,St. Louis City,29510119102,"Census Tract 1191.02, St. Louis city, Missouri",0.287,0.0122,0.8746,0.9488,0.4492
29,MISSOURI,MO,29019,Boone,29019001902,"Census Tract 19.02, Boone County, Missouri",0.3814,0.611,0.482,0.4071,0.4499
29,MISSOURI,MO,29037,Cass,29037060100,"Census Tract 601, Cass County, Missouri",0.553,0.3084,0.2248,0.5908,0.4506
29,MISSOURI,MO,29005,Atchison,29005950100,"Census Tract 9501, Atchison County, Missouri",0.447,0.5829,0.2197,0.5476,0.4513
29,MISSOURI,MO,29099,Jefferson,29099700802,"Census Tract 7008.02, Jefferson County, Missouri",0.4521,0.7514,0.0879,0.5411,0.4521
29,MISSOURI,MO,29199,Scotland,29199480100,"Census Tract 4801, Scotland County, Missouri",0.5833,0.3682,0.2046,0.5195,0.4528
29,MISSOURI,MO,29183,St. Charles,29183310302,"Census Tract 3103.02, St. Charles County, Missouri",0.4232,0.7695,0.2731,0.4107,0.4535
29,MISSOURI,MO,29077,Greene,29077001301,"Census Tract 13.01, Greene County, Missouri",0.2992,0.5007,0.7659,0.3876,0.4542
29,MISSOURI,MO,29097,Jasper,29097010900,"Census Tract 109, Jasper County, Missouri",0.3014,0.505,0.6282,0.4928,0.4549
29,MISSOURI,MO,29079,Grundy,29079960300,"Census Tract 9603, Grundy County, Missouri",0.3965,0.5742,0.4035,0.4841,0.4557
29,MISSOURI,MO,29077,Greene,29077002800,"Census Tract 28, Greene County, Missouri",0.3922,0.7255,0.6607,0.2543,0.4564
29,MISSOURI,MO,29015,Benton,29015460100,"Census Tract 4601, Benton County, Missouri",0.5926,0.3451,0.0432,0.6859,0.4571
29,MISSOURI,MO,29095,Jackson,29095011900,"Census Tract 119, Jackson County, Missouri",0.496,0.5764,0.8754,0.1095,0.4578
29,MISSOURI,MO,29047,Clay,29047021403,"Census Tract 214.03, Clay County, Missouri",0.4809,0.6124,0.7983,0.1419,0.4585
29,MISSOURI,MO,29043,Christian,29043020205,"Census Tract 202.05, Christian County, Missouri",0.2812,0.7622,0.1664,0.7255,0.4593
29,MISSOURI,MO,29071,Franklin,29071800300,"Census Tract 8003, Franklin County, Missouri",0.279,0.6549,0.4244,0.6016,0.46
29,MISSOURI,MO,29097,Jasper,29097012100,"Census Tract 121, Jasper County, Missouri",0.4535,0.4863,0.745,0.2608,0.4607
29,MISSOURI,MO,29161,Phelps,29161890600,"Census Tract 8906, Phelps County, Missouri",0.6813,0.6506,0.4604,0.1326,0.4614
29,MISSOURI,MO,29149,Oregon,29149480300,"Census Tract 4803, Oregon County, Missouri",0.7109,0.5656,0.2075,0.2745,0.4621
29,MISSOURI,MO,29019,Boone,29019000700,"Census Tract 7, Boone County, Missouri",0.5775,0.1218,0.8883,0.2882,0.4629
29,MISSOURI,MO,29073,Gasconade,29073960400,"Census Tract 9604, Gasconade County, Missouri",0.5573,0.6866,0.3184,0.3048,0.4636
29,MISSOURI,MO,29147,Nodaway,29147470300,"Census Tract 4703, Nodaway County, Missouri",0.6446,0.036,0.4647,0.7644,0.4643
29,MISSOURI,MO,29043,Christian,29043020202,"Census Tract 202.02, Christian County, Missouri",0.5306,0.7788,0.2212,0.3437,0.465
29,MISSOURI,MO,29095,Jackson,29095011100,"Census Tract 111, Jackson County, Missouri",0.6936,0.8422,0.5519,0.0526,0.4658
29,MISSOURI,MO,29095,Jackson,29095014005,"Census Tract 140.05, Jackson County, Missouri",0.266,0.7565,0.469,0.5252,0.4665
29,MISSOURI,MO,29169,Pulaski,29169470390,"Census Tract 4703.90, Pulaski County, Missouri",0.6583,0.4366,0.8494,0.08,0.4672
29,MISSOURI,MO,29071,Franklin,29071800800,"Census Tract 8008, Franklin County, Missouri",0.6669,0.3703,0.0843,0.5634,0.4679
29,MISSOURI,MO,29187,St. Francois,29187950700,"Census Tract 9507, St. Francois County, Missouri",0.5263,0.6037,0.0915,0.5965,0.4686
29,MISSOURI,MO,29027,Callaway,29027070800,"Census Tract 708, Callaway County, Missouri",0.3345,0.8429,0.2442,0.5533,0.4694
29,MISSOURI,MO,29189,St. Louis,29189213102,"Census Tract 2131.02, St. Louis County, Missouri",0.628,0.3242,0.3076,0.4496,0.4701
29,MISSOURI,MO,29101,Johnson,29101960500,"Census Tract 9605, Johnson County, Missouri",0.3843,0.2104,0.7356,0.5994,0.4708
29,MISSOURI,MO,29097,Jasper,29097011900,"Census Tract 119, Jasper County, Missouri",0.4737,0.6405,0.7061,0.2169,0.4715
29,MISSOURI,MO,29019,Boone,29019000300,"Census Tract 3, Boone County, Missouri",0.7534,0.0043,0.6722,0.7435,0.4722
29,MISSOURI,MO,29151,Osage,29151490200,"Census Tract 4902, Osage County, Missouri",0.473,0.2378,0.348,0.7313,0.473
29,MISSOURI,MO,29099,Jefferson,29099700118,"Census Tract 7001.18, Jefferson County, Missouri",0.403,0.5058,0.2961,0.6758,0.4737
29,MISSOURI,MO,29201,Scott,29201780400,"Census Tract 7804, Scott County, Missouri",0.5862,0.5699,0.1707,0.4669,0.4744
29,MISSOURI,MO,29189,St. Louis,29189220501,"Census Tract 2205.01, St. Louis County, Missouri",0.3086,0.4841,0.7478,0.4589,0.4751
29,MISSOURI,MO,29009,Barry,29009960100,"Census Tract 9601, Barry County, Missouri",0.6878,0.6052,0.0029,0.451,0.4758
29,MISSOURI,MO,29047,Clay,29047021701,"Census Tract 217.01, Clay County, Missouri",0.2516,0.701,0.4597,0.6455,0.4766
29,MISSOURI,MO,29165,Platte,29165030001,"Census Tract 300.01, Platte County, Missouri",0.354,0.3862,0.7507,0.4726,0.4773
29,MISSOURI,MO,29099,Jefferson,29099700207,"Census Tract 7002.07, Jefferson County, Missouri",0.5991,0.812,0.549,0.1138,0.478
29,MISSOURI,MO,29229,Wright,29229490100,"Census Tract 4901, Wright County, Missouri",0.7311,0.6758,0.0267,0.3422,0.4787
29,MISSOURI,MO,29095,Jackson,29095014701,"Census Tract 147.01, Jackson County, Missouri",0.2141,0.1635,0.8256,0.8285,0.4795
29,MISSOURI,MO,29071,Franklin,29071801000,"Census Tract 8010, Franklin County, Missouri",0.7058,0.5432,0.4445,0.1837,0.4802
29,MISSOURI,MO,29105,Laclede,29105960300,"Census Tract 9603, Laclede County, Missouri",0.4751,0.6304,0.2788,0.5029,0.4809
29,MISSOURI,MO,29165,Platte,29165030211,"Census Tract 302.11, Platte County, Missouri",0.4571,0.111,0.9452,0.428,0.4816
29,MISSOURI,MO,29177,Ray,29177080000,"Census Tract 800, Ray County, Missouri",0.4888,0.5,0.3206,0.536,0.4823
29,MISSOURI,MO,29019,Boone,29019001504,"Census Tract 15.04, Boone County, Missouri",0.4102,0.1232,0.8984,0.5497,0.4831
29,MISSOURI,MO,29107,Lafayette,29107090100,"Census Tract 901, Lafayette County, Missouri",0.3331,0.6383,0.1607,0.8148,0.4838
29,MISSOURI,MO,29145,Newton,29145020502,"Census Tract 205.02, Newton County, Missouri",0.341,0.6354,0.4337,0.603,0.4845
29,MISSOURI,MO,29015,Benton,29015460400,"Census Tract 4604, Benton County, Missouri",0.9041,0.5274,0.0187,0.2305,0.4852
29,MISSOURI,MO,29095,Jackson,29095013408,"Census Tract 134.08, Jackson County, Missouri",0.3684,0.4027,0.9272,0.3285,0.4859
29,MISSOURI,MO,29003,Andrew,29003010300,"Census Tract 103, Andrew County, Missouri",0.6265,0.6801,0.0641,0.4647,0.4867
29,MISSOURI,MO,29099,Jefferson,29099700303,"Census Tract 7003.03, Jefferson County, Missouri",0.5177,0.3559,0.678,0.3646,0.4874
29,MISSOURI,MO,29207,Stoddard,29207470600,"Census Tract 4706, Stoddard County, Missouri",0.6518,0.8646,0.0346,0.322,0.4881
29,MISSOURI,MO,29177,Ray,29177080100,"Census Tract 801, Ray County, Missouri",0.4773,0.7702,0.3026,0.402,0.4888
29,MISSOURI,MO,29189,St. Louis,29189210925,"Census Tract 2109.25, St. Louis County, Missouri",0.5292,0.317,0.7392,0.3465,0.4895
29,MISSOURI,MO,29029,Camden,29029950600,"Census Tract 9506, Camden County, Missouri",0.708,0.2738,0.0814,0.6405,0.4903
29,MISSOURI,MO,29083,Henry,29083950400,"Census Tract 9504, Henry County, Missouri",0.6503,0.8069,0.0728,0.3516,0.491
29,MISSOURI,MO,29095,Jackson,29095010600,"Census Tract 106, Jackson County, Missouri",0.5631,0.3754,0.9272,0.1563,0.4917
29,MISSOURI,MO,29019,Boone,29019002000,"Census Tract 20, Boone County, Missouri",0.5191,0.9207,0.013,0.4474,0.4924
29,MISSOURI,MO,29047,Clay,29047022100,"Census Tract 221, Clay County, Missouri",0.2466,0.469,0.8847,0.4978,0.4932
29,MISSOURI,MO,29097,Jasper,29097011300,"Census Tract 113, Jasper County, Missouri",0.2797,0.6931,0.7262,0.4424,0.4939
29,MISSOURI,MO,29227,Worth,29227960100,"Census Tract 9601, Worth County, Missouri",0.5544,0.6088,0.0519,0.6556,0.4946
29,MISSOURI,MO,29019,Boone,29019000200,"Census Tract 2, Boone County, Missouri",0.5386,0.0403,0.5742,0.8927,0.4953
29,MISSOURI,MO,29097,Jasper,29097012000,"Census Tract 120, Jasper County, Missouri",0.6474,0.4575,0.2024,0.4885,0.496
29,MISSOURI,MO,29077,Greene,29077004201,"Census Tract 42.01, Greene County, Missouri",0.297,0.8927,0.4726,0.4294,0.4968
29,MISSOURI,MO,29095,Jackson,29095018000,"Census Tract 180, Jackson County, Missouri",0.3043,0.2543,0.8235,0.6585,0.4975
29,MISSOURI,MO,29183,St. Charles,29183310902,"Census Tract 3109.02, St. Charles County, Missouri",0.3886,0.1261,0.7803,0.719,0.4982
29,MISSOURI,MO,29099,Jefferson,29099700211,"Census Tract 7002.11, Jefferson County, Missouri",0.4023,0.402,0.3249,0.7918,0.4989
29,MISSOURI,MO,29189,St. Louis,29189214601,"Census Tract 2146.01, St. Louis County, Missouri",0.5537,0.4928,0.8927,0.1513,0.4996
29,MISSOURI,MO,29225,Webster,29225470101,"Census Tract 4701.01, Webster County, Missouri",0.6373,0.451,0.3127,0.4186,0.4996
29,MISSOURI,MO,29047,Clay,29047022000,"Census Tract 220, Clay County, Missouri",0.3396,0.6506,0.3955,0.6679,0.5011
29,MISSOURI,MO,29095,Jackson,29095011800,"Census Tract 118, Jackson County, Missouri",0.4456,0.6102,0.8833,0.2205,0.5018
29,MISSOURI,MO,29041,Chariton,29041470300,"Census Tract 4703, Chariton County, Missouri",0.4672,0.6888,0.1354,0.6729,0.5025
29,MISSOURI,MO,29097,Jasper,29097011200,"Census Tract 112, Jasper County, Missouri",0.5624,0.7154,0.183,0.4834,0.5032
29,MISSOURI,MO,29047,Clay,29047020300,"Census Tract 203, Clay County, Missouri",0.2112,0.4892,0.9301,0.5367,0.504
29,MISSOURI,MO,29015,Benton,29015460700,"Census Tract 4607, Benton County, Missouri",0.6049,0.6095,0.0915,0.585,0.5047
29,MISSOURI,MO,29001,Adair,29001950500,"Census Tract 9505, Adair County, Missouri",0.5458,0.1146,0.7486,0.5764,0.5054
29,MISSOURI,MO,29105,Laclede,29105960298,"Census Tract 9602.98, Laclede County, Missouri",0.7001,0.6232,0.2363,0.3408,0.5061
29,MISSOURI,MO,29205,Shelby,29205450100,"Census Tract 4501, Shelby County, Missouri",0.3381,0.495,0.4006,0.7839,0.5068
29,MISSOURI,MO,29189,St. Louis,29189212600,"Census Tract 2126, St. Louis County, Missouri",0.5169,0.6787,0.4726,0.3602,0.5076
29,MISSOURI,MO,29195,Saline,29195090200,"Census Tract 902, Saline County, Missouri",0.3836,0.5512,0.4488,0.6535,0.5083
29,MISSOURI,MO,29189,St. Louis,29189221000,"Census Tract 2210, St. Louis County, Missouri",0.5595,0.446,0.8963,0.1844,0.509
29,MISSOURI,MO,29213,Taney,29213480402,"Census Tract 4804.02, Taney County, Missouri",0.6979,0.7197,0.1189,0.3818,0.5097
29,MISSOURI,MO,29189,St. Louis,29189215900,"Census Tract 2159, St. Louis County, Missouri",0.5934,0.2421,0.4964,0.5699,0.5105
29,MISSOURI,MO,29217,Vernon,29217950300,"Census Tract 9503, Vernon County, Missouri",0.3446,0.9308,0.1816,0.621,0.5112
29,MISSOURI,MO,29213,Taney,29213480301,"Census Tract 4803.01, Taney County, Missouri",0.411,0.5295,0.4885,0.6239,0.5119
29,MISSOURI,MO,29091,Howell,29091090600,"Census Tract 906, Howell County, Missouri",0.6402,0.4352,0.3919,0.4121,0.5126
29,MISSOURI,MO,29141,Morgan,29141470200,"Census Tract 4702, Morgan County, Missouri",0.801,0.384,0.1117,0.4676,0.5133
29,MISSOURI,MO,29045,Clark,29045950200,"Census Tract 9502, Clark County, Missouri",0.6525,0.4099,0.4841,0.371,0.5141
29,MISSOURI,MO,29021,Buchanan,29021000600,"Census Tract 6, Buchanan County, Missouri",0.5061,0.08,0.7442,0.745,0.5148
29,MISSOURI,MO,29077,Greene,29077001500,"Census Tract 15, Greene County, Missouri",0.434,0.8746,0.6009,0.2954,0.5148
29,MISSOURI,MO,29095,Jackson,29095016700,"Census Tract 167, Jackson County, Missouri",0.4037,0.0216,0.9229,0.9366,0.5162
29,MISSOURI,MO,29077,Greene,29077004302,"Census Tract 43.02, Greene County, Missouri",0.5652,0.5339,0.4971,0.4049,0.5169
29,MISSOURI,MO,29165,Platte,29165030500,"Census Tract 305, Platte County, Missouri",0.2574,0.4791,0.6383,0.7889,0.5177
29,MISSOURI,MO,29159,Pettis,29159480100,"Census Tract 4801, Pettis County, Missouri",0.3771,0.6491,0.6261,0.5173,0.5184
29,MISSOURI,MO,29125,Maries,29125880300,"Census Tract 8803, Maries County, Missouri",0.6063,0.4971,0.379,0.4553,0.5191
29,MISSOURI,MO,29051,Cole,29051010800,"Census Tract 108, Cole County, Missouri",0.3115,0.5533,0.6592,0.6383,0.5198
29,MISSOURI,MO,29051,Cole,29051020400,"Census Tract 204, Cole County, Missouri",0.3547,0.513,0.647,0.6254,0.5205
29,MISSOURI,MO,29021,Buchanan,29021001500,"Census Tract 15, Buchanan County, Missouri",0.4758,0.4294,0.8026,0.3768,0.5213
29,MISSOURI,MO,29085,Hickory,29085470300,"Census Tract 4703, Hickory County, Missouri",0.6482,0.3761,0.1527,0.7024,0.5213
29,MISSOURI,MO,29510,St. Louis City,29510102300,"Census Tract 1023, St. Louis city, Missouri",0.6179,0.286,0.9157,0.2399,0.5227
29,MISSOURI,MO,29175,Randolph,29175490600,"Census Tract 4906, Randolph County, Missouri",0.7441,0.1102,0.25,0.7442,0.5234
29,MISSOURI,MO,29189,St. Louis,29189211000,"Census Tract 2110, St. Louis County, Missouri",0.4917,0.4143,0.8393,0.3566,0.5242
29,MISSOURI,MO,29183,St. Charles,29183310400,"Census Tract 3104, St. Charles County, Missouri",0.5205,0.3494,0.1707,0.8682,0.5249
29,MISSOURI,MO,29113,Lincoln,29113810304,"Census Tract 8103.04, Lincoln County, Missouri",0.6006,0.7284,0.1506,0.5238,0.5256
29,MISSOURI,MO,29139,Montgomery,29139970400,"Census Tract 9704, Montgomery County, Missouri",0.5429,0.6974,0.2341,0.5656,0.5263
29,MISSOURI,MO,29510,St. Louis City,29510127200,"Census Tract 1272, St. Louis city, Missouri",0.3562,0.196,0.8927,0.6967,0.527
29,MISSOURI,MO,29073,Gasconade,29073960500,"Census Tract 9605, Gasconade County, Missouri",0.5753,0.6823,0.2176,0.5396,0.5278
29,MISSOURI,MO,29189,St. Louis,29189213203,"Census Tract 2132.03, St. Louis County, Missouri",0.4686,0.4193,0.7752,0.4229,0.5285
29,MISSOURI,MO,29137,Monroe,29137960100,"Census Tract 9601, Monroe County, Missouri",0.3468,0.7997,0.4013,0.6282,0.5292
29,MISSOURI,MO,29031,Cape Girardeau,29031881500,"Census Tract 8815, Cape Girardeau County, Missouri",0.4095,0.634,0.0641,0.9164,0.5299
29,MISSOURI,MO,29041,Chariton,29041470200,"Census Tract 4702, Chariton County, Missouri",0.4333,0.8826,0.1326,0.6542,0.5306
29,MISSOURI,MO,29189,St. Louis,29189211333,"Census Tract 2113.33, St. Louis County, Missouri",0.3864,0.6477,0.9452,0.281,0.5314
29,MISSOURI,MO,29169,Pulaski,29169470286,"Census Tract 4702.86, Pulaski County, Missouri",0.4254,0.5454,0.6621,0.5144,0.5321
29,MISSOURI,MO,29109,Lawrence,29109470100,"Census Tract 4701, Lawrence County, Missouri",0.5984,0.732,0.5122,0.2889,0.5328
29,MISSOURI,MO,29169,Pulaski,29169470500,"Census Tract 4705, Pulaski County, Missouri",0.6655,0.5814,0.2277,0.4899,0.5335
29,MISSOURI,MO,29189,St. Louis,29189211101,"Census Tract 2111.01, St. Louis County, Missouri",0.5717,0.58,0.915,0.1578,0.5342
29,MISSOURI,MO,29189,St. Louis,29189210804,"Census Tract 2108.04, St. Louis County, Missouri",0.4528,0.585,0.5079,0.5749,0.535
29,MISSOURI,MO,29189,St. Louis,29189214400,"Census Tract 2144, St. Louis County, Missouri",0.5645,0.1297,0.9395,0.433,0.5357
29,MISSOURI,MO,29047,Clay,29047021102,"Census Tract 211.02, Clay County, Missouri",0.3908,0.4697,0.6686,0.6318,0.5364
29,MISSOURI,MO,29145,Newton,29145020900,"Census Tract 209, Newton County, Missouri",0.5501,0.6398,0.3271,0.5432,0.5371
29,MISSOURI,MO,29217,Vernon,29217950600,"Census Tract 9506, Vernon County, Missouri",0.5407,0.7003,0.3098,0.5418,0.5379
29,MISSOURI,MO,29049,Clinton,29049960100,"Census Tract 9601, Clinton County, Missouri",0.5883,0.9107,0.1621,0.3948,0.5386
29,MISSOURI,MO,29189,St. Louis,29189215700,"Census Tract 2157, St. Louis County, Missouri",0.5198,0.5072,0.737,0.3725,0.5393
29,MISSOURI,MO,29101,Johnson,29101960600,"Census Tract 9606, Johnson County, Missouri",0.6337,0.1131,0.6239,0.6693,0.54
29,MISSOURI,MO,29077,Greene,29077003002,"Census Tract 30.02, Greene County, Missouri",0.6633,0.371,0.3473,0.5872,0.5407
29,MISSOURI,MO,29021,Buchanan,29021002500,"Census Tract 25, Buchanan County, Missouri",0.7332,0.7032,0.7464,0.0987,0.5415
29,MISSOURI,MO,29095,Jackson,29095013608,"Census Tract 136.08, Jackson County, Missouri",0.3122,0.6023,0.6931,0.6599,0.5422
29,MISSOURI,MO,29201,Scott,29201781000,"Census Tract 7810, Scott County, Missouri",0.6929,0.5951,0.0879,0.6203,0.5429
29,MISSOURI,MO,29075,Gentry,29075960100,"Census Tract 9601, Gentry County, Missouri",0.5494,0.5749,0.0814,0.8293,0.5436
29,MISSOURI,MO,29213,Taney,29213480302,"Census Tract 4803.02, Taney County, Missouri",0.442,0.4906,0.6628,0.5901,0.5443
29,MISSOURI,MO,29135,Moniteau,29135385300,"Census Tract 3853, Moniteau County, Missouri",0.7433,0.2932,0.4157,0.4719,0.5451
29,MISSOURI,MO,29181,Ripley,29181870200,"Census Tract 8702, Ripley County, Missouri",0.8356,0.8357,0.0843,0.2651,0.5458
29,MISSOURI,MO,29175,Randolph,29175490200,"Census Tract 4902, Randolph County, Missouri",0.6727,0.7428,0.1117,0.5375,0.5465
29,MISSOURI,MO,29095,Jackson,29095014604,"Census Tract 146.04, Jackson County, Missouri",0.4585,0.4056,0.8768,0.4395,0.5472
29,MISSOURI,MO,29145,Newton,29145020700,"Census Tract 207, Newton County, Missouri",0.5415,0.7385,0.2659,0.5915,0.5479
29,MISSOURI,MO,29189,St. Louis,29189216000,"Census Tract 2160, St. Louis County, Missouri",0.7988,0.4597,0.4784,0.268,0.5487
29,MISSOURI,MO,29021,Buchanan,29021001700,"Census Tract 17, Buchanan County, Missouri",0.4376,0.6916,0.237,0.7976,0.5494
29,MISSOURI,MO,29045,Clark,29045950300,"Census Tract 9503, Clark County, Missouri",0.3432,0.9344,0.348,0.6081,0.5501
29,MISSOURI,MO,29161,Phelps,29161890100,"Census Tract 8901, Phelps County, Missouri",0.4939,0.897,0.1268,0.6268,0.5508
29,MISSOURI,MO,29189,St. Louis,29189211401,"Census Tract 2114.01, St. Louis County, Missouri",0.4355,0.3372,0.9265,0.4906,0.5516
29,MISSOURI,MO,29095,Jackson,29095013703,"Census Tract 137.03, Jackson County, Missouri",0.3453,0.9409,0.6441,0.3898,0.5523
29,MISSOURI,MO,29207,Stoddard,29207470200,"Census Tract 4702, Stoddard County, Missouri",0.5552,0.714,0.0324,0.7961,0.553
29,MISSOURI,MO,29055,Crawford,29055450200,"Census Tract 4502, Crawford County, Missouri",0.9027,0.3509,0.0375,0.5317,0.5537
29,MISSOURI,MO,29510,St. Louis City,29510123100,"Census Tract 1231, St. Louis city, Missouri",0.4117,0.3026,0.9186,0.5836,0.5544
29,MISSOURI,MO,29027,Callaway,29027070300,"Census Tract 703, Callaway County, Missouri",0.6806,0.0994,0.6419,0.6801,0.5552
29,MISSOURI,MO,29101,Johnson,29101960300,"Census Tract 9603, Johnson County, Missouri",0.3648,0.4762,0.4921,0.8537,0.5559
29,MISSOURI,MO,29187,St. Francois,29187950101,"Census Tract 9501.01, St. Francois County, Missouri",0.6741,0.7226,0.0159,0.6607,0.5566
29,MISSOURI,MO,29195,Saline,29195090700,"Census Tract 907, Saline County, Missouri",0.5112,0.5468,0.2745,0.7759,0.5573
29,MISSOURI,MO,29095,Jackson,29095006100,"Census Tract 61, Jackson County, Missouri",0.7671,0.9553,0.5382,0.0656,0.558
29,MISSOURI,MO,29047,Clay,29047021204,"Census Tract 212.04, Clay County, Missouri",0.4629,0.2594,0.9352,0.5331,0.5588
